Années;Pays;Cancer_thyroïde;Cancer_Estomac;Cancer_Utérus;Cancer_Foie;Cancer_Sein;Cancer_Testicule;VIH/SIDA
2006;Russie;23.699350189844782;710.727599340553;112.9741217918648;65.46003484942588;490.48436538980553;14.18072723613003;402.7772726822728
2007;Russie;23.075460187247774;696.9623303148642;113.49964883841092;67.5572877289509;490.6088781575722;14.155079956985032;421.576075050526
2008;Russie;23.439200801945695;685.3216410461797;116.65455342205;71.8200537303762;497.9509486456539;14.15229362573798;455.9391401268038
2009;Russie;23.22550285863315;668.6398039769106;117.77553340671008;74.71394367865928;501.228141528156;14.145976088342232;480.9059913505188
2010;Russie;23.611061648640217;655.5727100789753;122.52867982285136;78.55757989910785;505.42883952992906;14.971182115523565;528.9797120027232
2011;Russie;23.13091047006851;635.2927540440679;123.89908470292865;84.65871790730985;501.24547831054053;14.86250194923313;563.0775811353083
2012;Russie;23.031231676673983;614.5449704682779;126.17529132090992;88.7416315784721;493.4857632769466;13.823337987110293;604.1208990673713
2013;Russie;22.318601294953737;600.0371097749344;127.60104890225892;93.07781668811742;488.3727039623135;13.627878340254291;655.2874242048919
2014;Russie;22.458275355560204;588.8055736735245;127.91977741854954;98.9615615333398;484.067868740296;13.091154354316629;720.4888788044051
2015;Russie;23.16199507385295;588.2920848501223;130.46945167496227;101.99320914889948;490.5175683027163;13.16243184712131;773.0805273853885
2016;Russie;23.00329373957298;569.990417097068;127.8708292484712;101.47389080335974;479.71747318177125;12.877832806398528;823.0919505179322
2017;Russie;22.058983920367204;541.9823351896125;125.7804122317943;100.67503722174128;467.4355593467063;12.763201538731654;837.7970352383572
2018;Russie;21.12720430230335;527.9396386635487;126.12613362119228;102.34813593660286;462.3457667095484;12.365783106503642;848.9735045008217
2019;Russie;19.456533764520746;511.451185336328;125.68349099589034;104.2603740561281;453.3112663172503;11.449267117593422;822.5209381516879
2020;Russie;18.943553859178948;501.09488030033185;125.744832379906;106.5391933914602;445.6892526939154;10.978733561057282;789.8829423790191
2021;Russie;19.08231147854745;482.37121376566023;126.60665602770072;107.56426337051916;432.01300841253095;10.619987368203518;742.126339889448
2000;Suisse;19.613848145748825;233.79121858474304;63.04246489157204;140.96259516841477;572.688591543992;9.623414357442398;84.2237923588526
2001;Suisse;20.291799367446867;231.3947781685855;63.29947345170449;143.70090658063623;575.4279638245238;9.24415866322633;76.67277761464214
2002;Suisse;19.958053239351255;221.878961970269;64.12226310731576;144.2573256932696;570.4515867687414;9.27116927739347;70.86832407662477
2003;Suisse;19.798108987020605;212.7707920295966;63.29622007656732;142.99189653361705;569.6361204540759;8.524254542419476;65.8950868027099
2004;Suisse;18.936728377901105;204.9628719311405;64.33979493308864;143.77011462786967;550.6074208528538;8.44489702027648;61.286505996446
2005;Suisse;19.102479542952494;201.19923533167372;63.29863884734009;143.22977902663968;530.7188665747973;7.9753292590995954;57.06914383656477
2006;Suisse;19.045339074526563;194.5742217265317;64.73200537202794;151.1597753420779;521.0641628720028;7.636034089463295;52.7279590019096
2007;Suisse;18.726414198974098;193.95975714721652;64.64033052882623;157.36317365589974;509.52341248114345;7.614183239072878;48.89771971898065
2008;Suisse;18.019079047400815;186.61933867774812;63.22741008846257;160.07539928785667;521.570579122176;7.412011449800228;45.57705178453541
2009;Suisse;18.08656322215023;182.89814651751053;60.13520061094321;159.8025814794021;522.489658986823;7.2010134349722;43.03748139558708
2010;Suisse;18.43817773728211;180.56633710317533;60.76679287700333;158.45265422029215;508.9202398133264;7.218045166415379;40.980149909677635
2011;Suisse;17.843054959690328;181.99200401058832;60.07686769918161;161.7776624336874;489.1988469252915;7.018219234480927;39.55224976145359
2012;Suisse;17.729393673536883;181.4337701251593;61.20764887798645;171.65268918184094;478.32806970958535;6.735139324720146;38.34599799384949
2013;Suisse;17.364851270016146;186.34890788565116;61.77939511644617;175.19406212034116;465.7346459775632;6.741731535292579;37.097096067890405
2014;Suisse;17.07659235698523;182.43076174328792;61.33776689642564;172.2935580744946;460.5086393429279;6.869271492177483;35.40224333981759
2015;Suisse;16.909254884354468;178.01924739926787;60.93279678725576;175.77581182001427;461.28990650760176;6.7397581654536225;34.14784145023136
2016;Suisse;16.37534353067967;177.26245382408356;60.31363443306326;172.2625816719904;451.22993251956075;6.1135255680360645;32.46833631581666
2017;Suisse;15.604628931118654;175.98187171617278;59.66573890516969;171.23542671510984;444.35085629309543;6.019661955947987;31.12432644502408
2018;Suisse;15.418702770100795;176.53352361375573;59.841287570078045;166.5811123863348;443.9956541833862;6.404037252785463;30.247813601417462
2019;Suisse;14.648825387086154;170.0631428670512;60.33573079264421;161.53727984112027;437.9249597266529;6.1704817588757175;29.406195348030515
2020;Suisse;13.7329504211395;163.37575947535058;57.80355647612253;155.6239295672443;418.3684987138482;6.118281464797809;29.04987668217905
2021;Suisse;13.829392742090228;161.23283460227512;56.97368241985743;152.45613449265272;410.41351135082107;5.972047949005918;28.353086768837414
2000;Suède;21.055509581544435;249.3150242468707;65.86837268573031;60.00785747591444;498.8106189032345;6.1236666232234045;24.112955310859583
2001;Suède;21.79103109271087;245.28524617492815;67.53562370953125;62.518932257405616;490.6389215769846;5.981646989133639;23.775887646690332
2002;Suède;21.53773014456895;243.8379489347884;66.05271815835533;66.32992715401696;485.2291273595378;6.30150942903165;23.10176688945108
2003;Suède;20.948396487204302;234.5026781840281;64.86482869811628;65.84723524436289;488.56654688810016;6.1542927241923255;22.86244747862506
2004;Suède;20.47173647618929;228.27959466276485;65.98443226911972;68.63873330778607;490.67479811703754;6.1849246069283;22.231579515382492
2005;Suède;20.278601226858495;219.3359524790174;67.48543623215282;71.15677051438244;486.07499969964056;6.016516248945319;20.9899511935226
2006;Suède;20.28106534174549;211.20109974323637;67.62259419082503;75.8532313609884;470.8641431470242;6.151607128888137;19.907977752626305
2007;Suède;20.38130905603068;203.51536964366588;65.73408517274429;75.6120777654315;454.3142982034348;5.978396967335431;19.66018648928971
2008;Suède;20.279711897533225;195.9718148421123;66.12415974356985;79.20349458968657;453.03002798871785;5.979559160271766;18.553318019018317
2009;Suède;20.4190870677426;188.855844835666;68.41051741979116;85.76477093479735;433.0952652483607;5.797113296463272;17.759809913210457
2010;Suède;19.632736316671735;186.6103811319612;68.88424897290554;90.45615482791968;434.94535292673726;5.8448641257833955;16.98719169160019
2011;Suède;20.40102804921401;181.64884039387968;67.00372256134459;91.46645453857012;429.1616803175624;5.851267916657092;16.828219617288546
2012;Suède;19.451733587522146;177.03225328403695;67.11670468753479;100.0548900293867;427.9839893704061;6.214433516268609;16.56353209310255
2013;Suède;18.35029149067469;174.3275168183624;67.23011899895545;104.88186688978998;420.6178905837901;6.3998280087307995;15.793555414373737
2014;Suède;17.630761522164335;168.72528188116968;67.134731419124;106.38080600761728;405.9148472162255;6.1797303375212165;15.266274891043794
2015;Suède;17.74540634927003;163.20622391357125;67.92838973586605;106.00539232028288;399.98533522526606;6.106917151712406;15.652299492253738
2016;Suède;17.41105967231292;160.8537496319347;68.53663268430732;108.181707051951;392.3697310051504;5.8146284849097665;14.88197907468516
2017;Suède;17.558944668413506;155.83675087978605;69.45319948604079;111.9142377376546;388.94609011756;5.785065527485385;14.093123559222915
2018;Suède;17.579067199617107;154.44311797455146;70.16514312640388;110.94831836823904;379.2521082158773;5.905505228114989;13.445616487548786
2019;Suède;16.762095857618892;147.78550064961942;68.64450684484187;114.68517436366608;368.3886196784934;5.7131862172300405;12.663229881070292
2020;Suède;16.102840491499364;144.17924309911584;69.4438538167763;117.47927388194314;365.33663929420266;5.666328662406998;11.970499853236175
2021;Suède;15.40659193067841;139.28049791919955;68.09495510150118;120.94579325575204;351.8854063598702;5.481849270374788;11.697741324490586
2000;Sénégal;5.010834771723458;79.00929772898263;8.394761194235688;195.21629101596272;113.20284125143118;3.358619867246609;1634.5709130162093
2001;Sénégal;6.268941477208973;98.70963240938212;11.345809325282955;236.0943987182066;149.2494183595105;3.790215115923127;2073.490134425908
2002;Sénégal;6.19826976227054;97.01900721029853;11.366004296438266;224.52154792568015;147.72764453192644;3.5018330999580476;2149.023553677456
2003;Sénégal;5.66978742489614;87.35548273312847;10.2527249475315;194.49046467611987;132.86304316422866;3.0413293011144593;2108.2210986326018
2004;Sénégal;5.935648568476205;89.53456188101548;10.719079285984774;196.14160070743884;136.4156935162911;2.9667552005192506;2372.9628509543772
2005;Sénégal;5.851715633925835;88.59905546443773;10.796198034849812;188.1782707001876;134.7986296807109;2.7855360470756323;2366.0693003350275
2006;Sénégal;5.684405743422925;86.10822069774113;10.720264010270762;177.55131072218856;131.7821278421059;2.6088230193747353;2171.2529002958527
2007;Sénégal;5.907853896293117;87.87707383618488;11.34470728174946;176.55192470599803;142.2320932329432;2.598442055577728;1664.159499811515
2008;Sénégal;6.105253724830094;89.67848629273746;12.02325330164799;174.90482341953592;153.67381813877046;2.5775832183424887;1209.8953554117195
2009;Sénégal;6.148958230335128;91.04121963293034;12.699760916083935;171.99917173200933;159.20843173778434;2.5459073725912136;1210.6208087621717
2010;Sénégal;5.6212666928316315;83.20713830050498;11.88001509588812;155.25787487152118;145.92420989948857;2.314492067353602;1208.181807147051
2011;Sénégal;5.580769713818945;82.18713129859228;12.148312520734136;152.0231773665901;146.54221938264936;2.2748608436557936;1281.171913540634
2012;Sénégal;5.223708379027252;76.31725532783155;11.528561568522973;140.6243045634938;137.64165133452852;2.1548894986330223;1321.804615461647
2013;Sénégal;5.269517903316074;76.8911540287082;11.904227097770503;141.0299202725673;140.58766993030534;2.1880195221325502;1374.2172385877625
2014;Sénégal;5.5493968032413425;78.71789240288307;12.582756459420334;145.6061313660313;150.23643992026575;2.2621677966041323;1371.9806866563522
2015;Sénégal;5.394318710287907;74.3025880661408;12.093079155230226;136.6254578789015;147.2133602978022;2.191034716241182;1198.9110111550706
2016;Sénégal;5.735515883014288;77.9111562074863;12.993799566007468;140.21160979275257;160.2171496824394;2.271406175322769;1139.8230523218158
2017;Sénégal;5.840474017222928;77.37878782604697;13.126475811268666;136.6383392936875;166.4106472418161;2.262772652283497;1020.9072795247264
2018;Sénégal;5.842498783933932;75.50075921675631;12.968081404978449;131.78825439711014;168.93444005467478;2.2340794026380664;877.6314048094871
2019;Sénégal;6.424112201483005;81.8489658426861;14.498892502526564;140.31120036135525;192.5834375425437;2.3995308243686;822.6513599768903
2020;Sénégal;6.143811264830911;77.50839645984804;13.57304417701936;134.92983312678183;184.67917903718592;2.31182647030555;732.0053377848282
2021;Sénégal;6.143185865907005;77.68209707926667;13.423592211677684;136.3612395649413;186.31247267527613;2.314159022842409;662.9349381838057
2000;Togo;5.424580387082688;81.90265629134205;10.81784879809847;181.17877584832945;129.93272506644655;3.295690864035412;8512.979239721066
2001;Togo;5.3756385811225265;79.79680864319923;10.749658420899348;175.48316198650502;129.9297693085427;3.1700780505974233;8895.848502774485
2002;Togo;5.420086105663725;78.05382551747671;10.826860497658226;171.26552667443568;131.1118499063851;3.0248201423013596;9269.778248638033
2003;Togo;5.384447710374577;75.69091922121605;10.78076072750035;162.5561143646232;131.66865598069046;2.836948275735535;9132.49210260019
2004;Togo;5.392706405750129;75.12835488790368;10.884016004903506;158.5040779151659;133.97311457872084;2.7273382088534293;8709.621924564803
2005;Togo;5.41407925705718;75.26775066244369;11.068234204521048;156.61679931340825;137.60093964840604;2.654488661083137;8043.017478376703
2006;Togo;5.506512993287866;76.21542147013996;11.464034079554937;155.39017018504765;143.2520152412268;2.6164345193433656;7615.782708148329
2007;Togo;5.394246995430275;74.20502177335898;11.407565862786518;148.1600643211187;141.93775656012687;2.5499404920276474;7458.515051021443
2008;Togo;5.567747536119396;76.45858028798543;12.091068382431478;148.6939507298379;150.80905296711666;2.5523639985841124;7224.638750758785
2009;Togo;5.865922499255268;80.20106352570512;12.981433711148034;152.5133998529361;164.41361591792554;2.6327677000579386;6515.328880273577
2010;Togo;6.163465446494972;83.76778076022161;13.822949727911649;156.17291412685458;179.26303205938322;2.7031730244792427;5424.204241016637
2011;Togo;6.400283268494087;85.3827093234525;14.422315179053754;158.51048167756937;190.3479509811488;2.7584388217083817;4764.241798399027
2012;Togo;6.474138677284119;84.12527794576364;14.664595637541924;154.14678233902848;196.2711845091363;2.6816479919399883;4511.545393876421
2013;Togo;6.53914463754256;83.15497983634752;14.942112909253373;149.5559684594971;202.408607470313;2.582399624520077;4369.990168492574
2014;Togo;6.576017556077156;82.319782521206;15.043403610382388;146.5784639517616;205.89765985371153;2.5318189907982127;4377.533903189304
2015;Togo;6.823012002862269;84.56724672009284;15.651972964171485;148.81655021190295;217.6765454700393;2.5512798259829546;4101.120797489273
2016;Togo;7.2636348402710285;88.8619600724821;16.753386463009054;153.1495994834367;238.66924910299647;2.6202397791065892;3624.19042252036
2017;Togo;7.864858268381935;94.53402343660888;18.24049272381653;157.78146962350826;267.25431602274296;2.683645499967427;3231.5003256976956
2018;Togo;8.141617964256998;97.41419069932572;19.009103998017068;159.2586153137681;284.69057058884795;2.749815049458559;2845.2264939792585
2019;Togo;8.491011665784738;101.5785944221948;19.972129952534186;164.92059779455477;304.7980917938814;2.8615085075213704;2526.542461397094
2020;Togo;8.476918293330046;101.54439441447325;19.979870152585963;166.2648942302142;312.05715284816154;2.864111308652234;2292.4786559849085
2021;Togo;8.915653435123108;106.34089821820382;21.300825278553702;177.1058385510961;338.37591266970674;2.9496773975348285;2205.6629163234247
2000;Turquie;11.977631271498934;311.62814832782857;25.550485418440665;56.33710300022742;193.6166413128681;13.600192818443643;5.416905658672578
2001;Turquie;11.7975731375919;301.9626622371677;25.43343254271202;55.716199137017554;194.4772712897119;12.642294155678623;5.758855281160521
2002;Turquie;11.828377276724924;297.49985463072767;25.859977337426425;55.87492105399164;199.0897145861266;11.992006951628218;6.1255099999409115
2003;Turquie;11.67451940576909;290.84853279220215;25.837464179453676;55.87758563545725;200.3900207831328;11.567644061678472;6.470843445754904
2004;Turquie;11.668080427931764;287.44361456537376;25.915344603771917;56.52014432182344;201.74448245584492;11.944431710197136;6.784663030855337
2005;Turquie;12.028085261545067;292.99076744076825;26.84539860323005;58.82746355910446;208.13188177182647;12.332618467271692;7.306252138108611
2006;Turquie;12.421223217575037;301.11904377856814;27.759986594063747;61.4544014015573;214.83853657047015;12.40883371229008;7.895410441690902
2007;Turquie;12.44154299407882;300.79499631751;27.83041651473005;62.063348157188706;215.4159466835323;12.049374359430214;8.398748266231674
2008;Turquie;11.967831740302127;288.61690885075245;26.82675636023517;60.13573530421096;207.43832846725175;11.254673434494864;8.997664612859394
2009;Turquie;10.93620743701744;261.7412020611667;24.67065717089991;55.01080610465994;189.408001179593;10.083715126366169;9.676550483550988
2010;Turquie;10.83895561507331;257.10276072837274;24.502102959048305;54.610200517602976;183.52094272599103;9.76334968504721;10.294053691536618
2011;Turquie;11.287803463761524;265.76103435686474;25.68247061631645;57.552636007730015;188.32854696892215;9.89649111217002;11.068805530693329
2012;Turquie;11.643701091355853;271.200799607688;26.791128146673785;60.13992554822641;193.585891311034;10.289225588419404;12.062935076356071
2013;Turquie;12.292735870667835;283.25545821464607;28.70746011387823;64.56215478828732;203.10424973200335;10.75899478307353;13.359607289732676
2014;Turquie;12.781191623239923;291.1930436342131;30.58076022830934;67.40961811785074;212.4126309568825;10.85240601629154;14.633880530137905
2015;Turquie;13.11183829131391;295.15059113478657;31.88418625079734;69.32927638192847;218.73167131931376;11.051662954267432;15.616323758693913
2016;Turquie;13.29272160463548;299.2957695492188;32.772019424263554;71.12648620594355;223.56004852508025;11.629076358371368;16.057900597008114
2017;Turquie;13.308039617362214;298.09520982579613;33.02431351378551;71.96221796705791;225.6955433856713;11.94988190844598;16.276219852854748
2018;Turquie;13.017798544917223;291.6283706088596;32.582241661411175;72.05535362323626;224.33225203651995;11.775484756080454;16.10849800578991
2019;Turquie;13.1397190079989;293.1368584264585;33.31358190347074;74.08229984956324;230.42968189061233;11.748957109103188;16.198535384963304
2020;Turquie;13.686222214967582;302.8808654266188;34.28872232601934;78.58542561538707;236.1541325320141;11.90817722495313;15.59779412391019
2021;Turquie;14.55686220391384;315.11300612862766;37.00719739103973;83.72496235751545;260.4276237599818;12.92794143198986;15.309191237624674
2000;États Unis;15.853561708424328;129.04777059539646;54.412199169406485;92.59563305397472;499.31512481912455;9.086437859687098;306.5196916767419
2001;États Unis;16.10636872756295;126.12928846153686;54.78981615788744;94.75488029144348;494.90181140160104;8.899754318183902;292.65807552990117
2002;États Unis;15.98566853261686;124.70690483565711;55.25181696772244;98.57632169234356;490.2990061980437;9.310304958498124;282.3254224241277
2003;États Unis;15.30011223472744;123.78841850409091;55.55402332558957;103.25890460106436;485.7712749317705;8.84437551360098;269.8845994240317
2004;États Unis;15.219984919593712;119.29503783293342;55.26221417244934;104.85215567747916;472.5708048830906;8.681019743634609;254.00270425278396
2005;États Unis;15.907288652657568;117.43354547285826;56.680956355914766;109.04772864711676;470.6988199172712;8.562191760808837;242.60721940480457
2006;États Unis;16.24055436137288;115.10179273636965;57.70678936574602;111.39499765950865;460.3745121412491;8.50627572044008;228.8111131391255
2007;États Unis;16.442829799087875;113.53691031232762;58.30461350185837;114.80001195273064;450.5500205564258;8.148555260445573;211.47778134801712
2008;États Unis;17.087327774298462;113.85299127096364;60.25425570235118;121.14788436865828;452.0507896813016;8.339354476105408;194.8712352952625
2009;États Unis;17.412920395977963;111.7655640829484;60.78999291609318;127.0213971834467;447.85112801914255;8.532988400889396;179.41762603289146
2010;États Unis;17.358333898835696;111.54277990956284;64.00902424637637;132.75936373078932;444.3351068633664;8.676384545267165;165.0949932093376
2011;États Unis;17.414749693966865;110.19776304580904;66.23119835659745;138.33963212056258;441.68247994247946;8.381732149770999;155.11384447215983
2012;États Unis;17.258332638579684;110.33835387006502;67.88323806723045;142.5460430453747;437.7001717605909;8.416803956598992;145.90447367619296
2013;États Unis;17.797081637055285;110.92253767939566;70.91351723718928;146.79772013126583;434.8100283003446;8.292435711958339;138.87259969300487
2014;États Unis;17.962916137101452;110.30187427654434;73.6723406861617;149.1491566952738;431.9425972098964;8.406303782238595;133.51197724963407
2015;États Unis;18.393669278936503;111.40941893867208;77.19717512381352;155.26446791433085;432.8798282123255;8.229396403822964;129.44076700398446
2016;États Unis;18.87904591144681;111.24546062087153;81.63304103461984;161.74857770905632;430.14535697369377;8.877273907623357;125.91355284694995
2017;États Unis;18.447445973159255;109.6982170102538;84.63389479801695;165.573686464133;428.454347406136;8.986862976189013;120.60413688201818
2018;États Unis;18.52755730538688;108.0847297368714;86.04880129319066;167.48092777962117;421.7364018565635;8.570750636340565;115.66739220230066
2019;États Unis;18.461118331086485;107.6085743941388;87.92037852673467;168.38854091828614;416.96282296657427;9.004802732643357;112.54594975127029
2020;États Unis;18.897346112450403;110.63502596629787;92.37628445266694;172.95604598867803;422.0986830934719;9.695322358854266;113.11787780371864
2021;États Unis;19.3668743250909;109.34216542231673;94.13442891679377;174.7787706128701;417.3338071118365;10.058981828367571;112.07694936219455
